geneId	geneSymbol	DSI	DPI	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	score	EI	YearInitial	YearFinal	NofPmids	NofSnps	source
     1021	CDK6	0.471	0.731	C0278510	Childhood Medulloblastoma	disease	C04	Neoplastic Process	0.38	1	2005	2018	   2	   0	CTD_human
     1021	CDK6	0.471	0.731	C0278876	Adult Medulloblastoma	disease	C04	Neoplastic Process	0.38	1	2005	2018	   2	   0	CTD_human
     1021	CDK6	0.471	0.731	C0278883	Metastatic melanoma	disease	C04	Neoplastic Process	0.31	1	2017	2017	   0	   0	UNIPROT
     1021	CDK6	0.471	0.731	C0334588	Giant Cell Glioblastoma	disease	C04	Neoplastic Process	0.30	1	2010	2010	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0345967	Malignant mesothelioma	disease	C04;C08	Neoplastic Process	0.30	1	2015	2015	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0677866	Brain Stem Neoplasms	group	C04;C10	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0751291	Desmoplastic Medulloblastoma	disease	C04	Neoplastic Process	0.30	1	2009	2013	   2	   0	CTD_human
     1021	CDK6	0.471	0.731	C0751886	Brain Stem Neoplasms, Primary	disease	C04;C10	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0751887	Medullary Neoplasms	disease	C04;C10	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0751888	Mesencephalic Neoplasms	disease	C04;C10	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0751889	Pontine Tumors	group	C04;C10	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C0751956	Acute Cerebrovascular Accidents	disease	C10;C14	Disease or Syndrome	0.31	1	2018	2018	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C1168401	Squamous cell carcinoma of the head and neck	disease	C04	Neoplastic Process	0.32	1	2016	2018	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C1275668	Melanotic medulloblastoma	disease	C04	Neoplastic Process	0.30	1	2009	2013	   2	   0	CTD_human
     1021	CDK6	0.471	0.731	C1621958	Glioblastoma Multiforme	disease	C04	Neoplastic Process	0.37	1	2000	2017	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C1879321	Acute Myeloid Leukemia (AML-M2)	disease	C04	Neoplastic Process	0.30	1	2008	2008	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C1961102	Precursor Cell Lymphoblastic Leukemia Lymphoma	disease	C04;C20;C15	Neoplastic Process	0.31	1	2009	2014	   1	   0	CTD_human
     1021	CDK6	0.471	0.731	C2585653	Persistent atrial fibrillation	phenotype	C23;C14	Pathologic Function	0.30	1	2018	2018	   2	   0	CTD_human
     1021	CDK6	0.471	0.731	C3468561	familial atrial fibrillation	phenotype	C23;C14	Pathologic Function	0.30	1	2018	2018	   2	   0	CTD_human
     1021	CDK6	0.471	0.731	C3711387	Autosomal Recessive Primary Microcephaly	disease	C16;C05;C10	Disease or Syndrome	0.31	1	2013	2015	   1	   0	ORPHANET
     1021	CDK6	0.471	0.731	C4015156	MICROCEPHALY 12, PRIMARY, AUTOSOMAL RECESSIVE	disease		Disease or Syndrome	0.70	1	2013	2013	   1	   1	CTD_human;GENOMICS_ENGLAND;UNIPROT
     1024	CDK8	0.597	0.654	C0036572	Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C0232466	Feeding difficulties	phenotype		Finding	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C0233514	Abnormal behavior	phenotype	F01	Mental or Behavioral Dysfunction	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C0557874	Global developmental delay	disease		Mental or Behavioral Dysfunction	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C1319315	Adenocarcinoma of large intestine	disease	C06;C04	Neoplastic Process	0.30				   0	   0	UNIPROT
     1024	CDK8	0.597	0.654	C1384666	hearing impairment	phenotype	C23;C10;C09	Disease or Syndrome	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C1858120	Generalized hypotonia	phenotype	C23;C10	Finding	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C2677504	AUTISM, SUSCEPTIBILITY TO, 15	disease		Finding	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C3495676	Anorectal Malformations	group	C16;C06	Anatomical Abnormality	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C3714756	Intellectual Disability	group	C23;C10;F03;F01	Mental or Behavioral Dysfunction	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C4025846	Abnormality of vision	disease		Finding	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1024	CDK8	0.597	0.654	C4049796	Abnormality of cardiovascular system morphology	disease	C16;C14	Congenital Abnormality	0.30	1	2019	2019	   1	   0	GENOMICS_ENGLAND
     1026	CDKN1A	0.403	0.769	C0004238	Atrial Fibrillation	disease	C23;C14	Disease or Syndrome	0.40	1	2018	2018	   1	   1	CTD_human
     1026	CDKN1A	0.403	0.769	C0005684	Malignant neoplasm of urinary bladder	disease	C04;C13;C12	Neoplastic Process	0.40	1	1996	2018	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0005695	Bladder Neoplasm	disease	C04;C13;C12	Neoplastic Process	0.40	1	1996	2018	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0006826	Malignant Neoplasms	group	C04	Neoplastic Process	0.40	0.987	1994	2019	   0	   0	CGI
     1026	CDKN1A	0.403	0.769	C0007102	Malignant tumor of colon	disease	C06;C04	Neoplastic Process	0.40	0.941	1996	2019	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0007138	Carcinoma, Transitional Cell	disease	C04	Neoplastic Process	0.32	1	1996	2008	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0009375	Colonic Neoplasms	group	C06;C04	Neoplastic Process	0.40	1	2002	2010	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0011881	Diabetic Nephropathy	disease	C13;C12;C19	Disease or Syndrome	0.31	1	2016	2019	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0017667	Nodular glomerulosclerosis	disease	C13;C12;C19	Disease or Syndrome	0.30	1	2016	2016	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0019693	HIV Infections	group	C01;C20	Disease or Syndrome	0.31	1	2003	2014	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0020564	Hypertrophy	phenotype	C23	Pathologic Function	0.30	1	2016	2016	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0021841	Intestinal Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2001	2002	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0022658	Kidney Diseases	group	C13;C12	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0023893	Liver Cirrhosis, Experimental	disease	C23;C06	Experimental Model of Disease	0.30	1	2014	2014	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0024121	Lung Neoplasms	group	C04;C08	Neoplastic Process	0.34	1	2002	2014	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0024623	Malignant neoplasm of stomach	disease	C06;C04	Neoplastic Process	0.40	0.917	2001	2019	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0025267	Multiple Endocrine Neoplasia Type 1	disease	C16;C04;C19	Neoplastic Process	0.30	1	2009	2009	   1	   0	ORPHANET
     1026	CDKN1A	0.403	0.769	C0030354	Papilloma	disease	C04	Neoplastic Process	0.32	1	2002	2017	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0033578	Prostatic Neoplasms	group	C04;C12	Neoplastic Process	0.38	1	2002	2016	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0035126	Reperfusion Injury	disease	C23;C14	Injury or Poisoning	0.50	1	1999	2007	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0038356	Stomach Neoplasms	group	C06;C04	Neoplastic Process	0.52	1	2004	2017	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0205874	Papilloma, Squamous Cell	disease	C04	Neoplastic Process	0.30	1	2002	2002	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0205875	Papillomatosis	disease	C04	Neoplastic Process	0.30	1	2002	2002	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0235480	Paroxysmal atrial fibrillation	disease	C23;C14	Disease or Syndrome	0.30	1	2018	2018	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0238288	Muscular Dystrophy, Facioscapulohumeral	disease	C16;C05;C10	Disease or Syndrome	0.30	1	2003	2003	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0242379	Malignant neoplasm of lung	disease	C04;C08	Neoplastic Process	0.40	0.938	1998	2017	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0279626	Squamous cell carcinoma of esophagus	disease	C06;C04	Neoplastic Process	0.40	1	1998	2019	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0345967	Malignant mesothelioma	disease	C04;C08	Neoplastic Process	0.30	1	2001	2001	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0346627	Intestinal Cancer	disease	C06;C04	Neoplastic Process	0.31	1	2001	2011	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C0376358	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	0.40	0.966	1995	2019	   2	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C1708349	Hereditary Diffuse Gastric Cancer	disease	C06;C04	Neoplastic Process	0.30	1	2004	2004	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C2585653	Persistent atrial fibrillation	phenotype	C23;C14	Pathologic Function	0.30	1	2018	2018	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C3468561	familial atrial fibrillation	phenotype	C23;C14	Pathologic Function	0.30	1	2018	2018	   1	   0	CTD_human
     1026	CDKN1A	0.403	0.769	C4505456	HIV Coinfection	disease	C01;C20	Disease or Syndrome	0.30	1	2003	2003	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0006142	Malignant neoplasm of breast	disease	C04;C17	Neoplastic Process	0.60	0.964	1996	2019	   1	   0	CGI;CTD_human
     1027	CDKN1B	0.409	0.769	C0006826	Malignant Neoplasms	group	C04	Neoplastic Process	0.40	0.976	1995	2019	   0	   0	CGI
     1027	CDKN1B	0.409	0.769	C0007113	Rectal Carcinoma	disease	C06;C04	Neoplastic Process	0.33	1	2001	2017	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0009405	Hereditary Nonpolyposis Colorectal Neoplasms	group	C16;C06;C04;C18	Neoplastic Process	0.30	1	1998	2015	   8	   0	CLINGEN
     1027	CDKN1B	0.409	0.769	C0021841	Intestinal Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0022665	Kidney Neoplasm	disease	C04;C13;C12	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0023903	Liver neoplasms	group	C06;C04	Neoplastic Process	0.34	1	1999	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0024121	Lung Neoplasms	group	C04;C08	Neoplastic Process	0.32	1	1998	2010	   3	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0024623	Malignant neoplasm of stomach	disease	C06;C04	Neoplastic Process	0.36	0.857	2000	2016	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0025267	Multiple Endocrine Neoplasia Type 1	disease	C16;C04;C19	Neoplastic Process	0.40	0.952	2007	2019	   2	   0	ORPHANET
     1027	CDKN1B	0.409	0.769	C0025500	Mesothelioma	disease	C04	Neoplastic Process	0.31	1	1995	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0027662	Multiple Endocrine Neoplasia	disease	C16;C04;C19	Neoplastic Process	0.60	0.957	2006	2017	   0	   0	GENOMICS_ENGLAND
     1027	CDKN1B	0.409	0.769	C0032000	Pituitary Adenoma	disease	C04;C10;C19	Neoplastic Process	0.71	1	2006	2010	   2	   0	CGI;CTD_human;GENOMICS_ENGLAND
     1027	CDKN1B	0.409	0.769	C0032019	Pituitary Neoplasms	group	C04;C10;C19	Neoplastic Process	0.32	1	2002	2014	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0033578	Prostatic Neoplasms	group	C04;C12	Neoplastic Process	0.40	1	1997	2018	   3	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0034885	Rectal Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2004	2004	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0036920	Sezary Syndrome	disease	C04;C20;C15	Neoplastic Process	0.30	1	2015	2015	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0038356	Stomach Neoplasms	group	C06;C04	Neoplastic Process	0.31	1	2002	2004	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0042138	Uterine Neoplasms	group	C04;C13	Neoplastic Process	0.30	1	2006	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0079487	Helicobacter Infections	group	C01	Disease or Syndrome	0.30	1	2004	2004	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0153567	Uterine Cancer	disease	C04;C13	Neoplastic Process	0.30	1	2006	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0206669	Hepatocellular Adenoma	disease	C06;C04	Neoplastic Process	0.30	1	2008	2008	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0206695	Carcinoma, Neuroendocrine	disease	C04	Neoplastic Process	0.31	1	2008	2008	   0	   0	GENOMICS_ENGLAND
     1027	CDKN1B	0.409	0.769	C0206754	Neuroendocrine Tumors	group	C04	Neoplastic Process	0.44	1	2008	2015	   1	   3	CTD_human
     1027	CDKN1B	0.409	0.769	C0242379	Malignant neoplasm of lung	disease	C04;C08	Neoplastic Process	0.40	1	1998	2017	   3	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0262587	Parathyroid Adenoma	disease	C04;C19	Neoplastic Process	0.44	1	2011	2017	   0	   0	CGI
     1027	CDKN1B	0.409	0.769	C0263454	Chloracne	disease	C17	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0282612	Prostatic Intraepithelial Neoplasias	disease	C04	Neoplastic Process	0.32	1	1998	2010	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0345904	Malignant neoplasm of liver	disease	C06;C04	Neoplastic Process	0.31	1	2006	2015	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0346300	Pituitary carcinoma	disease	C04;C10;C19	Neoplastic Process	0.30	1	2006	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0346627	Intestinal Cancer	disease	C06;C04	Neoplastic Process	0.30	1	2013	2013	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0376358	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	0.40	0.875	1996	2019	   3	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0496956	Neoplasm of uncertain or unknown behavior of breast	disease	C04;C17	Neoplastic Process	0.30				   0	   0	CGI
     1027	CDKN1B	0.409	0.769	C0549473	Thyroid carcinoma	disease	C04;C19	Neoplastic Process	0.33	1	2000	2010	   1	   0	GENOMICS_ENGLAND
     1027	CDKN1B	0.409	0.769	C0678222	Breast Carcinoma	disease	C04;C17	Neoplastic Process	0.60	0.965	1996	2019	   1	   0	CGI;CTD_human
     1027	CDKN1B	0.409	0.769	C0740457	Malignant neoplasm of kidney	disease	C04;C13;C12	Neoplastic Process	0.33	1	2004	2018	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C0858252	Breast adenocarcinoma	disease	C04;C17	Neoplastic Process	0.30				   0	   0	CGI
     1027	CDKN1B	0.409	0.769	C0919267	ovarian neoplasm	disease	C04;C13;C19	Neoplastic Process	0.39	0.9	1999	2016	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C1112155	Hereditary non-polyposis colorectal cancer syndrome	disease		Congenital Abnormality	0.30	1	1998	2015	   8	   0	CLINGEN
     1027	CDKN1B	0.409	0.769	C1140680	Malignant neoplasm of ovary	disease	C04;C13;C19	Neoplastic Process	0.37	1	2006	2016	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C1257931	Mammary Neoplasms, Human	disease	C04;C17	Neoplastic Process	0.30	1	2006	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C1333990	Hereditary Nonpolyposis Colorectal Cancer	disease	C16;C06;C04;C18	Neoplastic Process	0.30	1	1998	2015	   8	   0	CLINGEN
     1027	CDKN1B	0.409	0.769	C1333991	Hereditary Non-Polyposis Colon Cancer Type 2	disease	C16;C04	Neoplastic Process	0.30	1	1998	2015	   8	   0	CLINGEN
     1027	CDKN1B	0.409	0.769	C1336005	Small Intestinal Neuroendocrine Neoplasm	disease		Neoplastic Process	0.30				   0	   0	CGI
     1027	CDKN1B	0.409	0.769	C1458155	Mammary Neoplasms	group	C04;C17	Neoplastic Process	0.40	1	2002	2016	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C1704374	Carcinoma of Endocrine Gland	disease	C04;C19	Neoplastic Process	0.30				   0	   0	GENOMICS_ENGLAND
     1027	CDKN1B	0.409	0.769	C1708349	Hereditary Diffuse Gastric Cancer	disease	C06;C04	Neoplastic Process	0.30	1	2004	2004	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C1970712	Multiple Endocrine Neoplasia, Type IV	disease	C16;C04;C19	Neoplastic Process	0.79	1	1996	2019	  11	   9	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET
     1027	CDKN1B	0.409	0.769	C2239176	Liver carcinoma	disease	C06;C04	Neoplastic Process	0.40	1	1998	2019	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C2931456	Prostate cancer, familial	disease	C04;C12	Neoplastic Process	0.33	1	2004	2018	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C2936783	Colorectal cancer, hereditary nonpolyposis, type 1	disease	C16;C06;C04;C18	Neoplastic Process	0.30	1	1998	2015	   8	   0	CLINGEN
     1027	CDKN1B	0.409	0.769	C4274947	Multiple endocrine neoplasia type 4	disease	C16;C04;C19	Neoplastic Process	0.33	1	1996	2019	   9	   0	CLINGEN
     1027	CDKN1B	0.409	0.769	C4704874	Mammary Carcinoma, Human	disease	C04;C17	Neoplastic Process	0.30	1	2006	2006	   1	   0	CTD_human
     1027	CDKN1B	0.409	0.769	C4722327	PROSTATE CANCER, HEREDITARY, 1	disease	C04;C12	Neoplastic Process	0.30	1	2018	2018	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0001418	Adenocarcinoma	group	C04	Neoplastic Process	0.31	1	2011	2019	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0004048	Inspiration function	phenotype		Organism Function	0.30				   0	   0	GENOMICS_ENGLAND
     1028	CDKN1C	0.456	0.846	C0004903	Beckwith-Wiedemann Syndrome	disease	C16	Disease or Syndrome	0.80	1	1992	2019	   6	  25	CTD_human;GENOMICS_ENGLAND;UNIPROT
     1028	CDKN1C	0.456	0.846	C0014170	Endometrial Neoplasms	group	C04;C13	Neoplastic Process	0.30	1	2012	2012	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0014173	Endometrial Hyperplasia	disease	C13	Disease or Syndrome	0.30	1	2012	2012	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0024121	Lung Neoplasms	group	C04;C08	Neoplastic Process	0.30	1	2010	2011	   2	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0025202	melanoma	disease	C04	Neoplastic Process	0.30	1	2006	2006	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0027708	Nephroblastoma	disease	C16;C04;C13;C12	Neoplastic Process	0.48	1	1996	2006	   1	   0	GENOMICS_ENGLAND
     1028	CDKN1C	0.456	0.846	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.31	1	2008	2008	   1	   0	PSYGENET
     1028	CDKN1C	0.456	0.846	C0175693	Russell-Silver syndrome	disease	C16;C05	Disease or Syndrome	0.40	0.929	1996	2016	   1	   0	GENOMICS_ENGLAND
     1028	CDKN1C	0.456	0.846	C0205641	Adenocarcinoma, Basal Cell	disease	C04	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0205642	Adenocarcinoma, Oxyphilic	disease	C04	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0205643	Carcinoma, Cribriform	disease	C04	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0205644	Carcinoma, Granular Cell	disease	C04	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0205645	Adenocarcinoma, Tubular	disease	C04	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0242379	Malignant neoplasm of lung	disease	C04;C08	Neoplastic Process	0.32	1	1996	2011	   2	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0268731	Renal glomerular disease	group	C23;C13;C12	Disease or Syndrome	0.30				   0	   0	GENOMICS_ENGLAND
     1028	CDKN1C	0.456	0.846	C0349578	Complex Endometrial Hyperplasia	disease	C13	Disease or Syndrome	0.30	1	2012	2012	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0349579	Atypical Endometrial Hyperplasia	disease	C13	Disease or Syndrome	0.30	1	2012	2012	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0456483	Simple Endometrial Hyperplasia	disease	C13	Disease or Syndrome	0.30	1	2012	2012	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0476089	Endometrial Carcinoma	disease	C04;C13	Neoplastic Process	0.30	1	2012	2012	   1	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C0878659	Disproportionate short stature	phenotype	C16;C05;C19	Finding	0.30				   0	   0	GENOMICS_ENGLAND
     1028	CDKN1C	0.456	0.846	C1846009	Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies	disease	C23;C16;C13;C05;C12;C19	Disease or Syndrome	0.80	1	1997	2020	   4	   7	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
     1028	CDKN1C	0.456	0.846	C1856184	HEMIHYPERPLASIA, ISOLATED	disease	C23	Disease or Syndrome	0.32	1	2010	2016	   0	   0	GENOMICS_ENGLAND
     1028	CDKN1C	0.456	0.846	C1859977	Adrenal Hypoplasia, Cytomegalic Type	phenotype	C23;C16;C13;C05;C12;C19	Disease or Syndrome	0.30				   0	   0	CTD_human
     1028	CDKN1C	0.456	0.846	C4521256	Glomerulopathy Assessment	phenotype		Diagnostic Procedure	0.30				   0	   0	GENOMICS_ENGLAND
     1029	CDKN2A	0.3	0.885	C0001418	Adenocarcinoma	group	C04	Neoplastic Process	0.40	0.941	1995	2020	   1	   0	CTD_human
     1029	CDKN2A	0.3	0.885	C0001624	Adrenal Gland Neoplasms	group	C04;C19	Neoplastic Process	0.30	1	2014	2014	   1	   0	CTD_human
     1029	CDKN2A	0.3	0.885	C0005426	Biliary Tract Neoplasm	disease	C06;C04	Neoplastic Process	0.30				   0	   3	UNIPROT
     1029	CDKN2A	0.3	0.885	C0005684	Malignant neoplasm of urinary bladder	disease	C04;C13;C12	Neoplastic Process	0.40	1	1995	2019	   2	   0	CTD_human
     1029	CDKN2A	0.3	0.885	C0005695	Bladder Neoplasm	disease	C04;C13;C12	Neoplastic Process	0.60	1	1995	2019	   2	   0	CTD_human;UNIPROT
     1029	CDKN2A	0.3	0.885	C0005940	Bone Diseases	group	C05	Disease or Syndrome	0.30	1	2019	2019	   1	   0	CTD_human
     1029	CDKN2A	0.3	0.885	C0006118	Brain Neoplasms	group	C04;C10	Neoplastic Process	0.40	0.938	1994	2017	   2	   0	CTD_human
     1029	CDKN2A	0.3	0.885	C0006142	Malignant neoplasm of breast	disease	C04;C17	Neoplastic Process	0.50	0.933	1995	2020	   1	   1	CTD_human
     1029	CDKN2A	0.3	0.885	C0006413	Burkitt Lymphoma	disease	C04;C01;C20;C15	Neoplastic Process	0.40	1	1995	2017	   1	   0	ORPHANET
